,cik_str,ticker,title
1353,1290109,LPL,"LG Display Co., Ltd."
1354,1289308,ENS,EnerSys
1355,40888,AJRD,"AEROJET ROCKETDYNE HOLDINGS, INC."
1356,1576789,WIX,Wix.com Ltd.
1357,1674416,CRSP,CRISPR Therapeutics AG
1358,772406,CRUS,"CIRRUS LOGIC, INC."
1359,1782754,AZEK,AZEK Co Inc.
1360,59558,LNC,LINCOLN NATIONAL CORP
1361,1583708,S,"SentinelOne, Inc."
1362,1115055,PNFP,PINNACLE FINANCIAL PARTNERS INC
1363,1621563,SUM,"Summit Materials, Inc."
1364,1094972,UGP,ULTRAPAR HOLDINGS INC
1365,822663,IPAR,INTER PARFUMS INC
1366,1365135,WU,Western Union CO
1367,913353,CIGI,Colliers International Group Inc.
1368,1345105,CPA,"Copa Holdings, S.A."
1369,1610950,SYNH,"Syneos Health, Inc."
1370,1736035,BXSL,Blackstone Secured Lending Fund
1371,887343,COLB,"COLUMBIA BANKING SYSTEM, INC."
1372,1828016,PLTK,Playtika Holding Corp.
1373,9326,BCPC,BALCHEM CORP
1374,1577526,AI,"C3.ai, Inc."
1375,1803599,CNXC,Concentrix Corp
1376,945764,DEN,DENBURY INC
1377,1496963,SQSP,"Squarespace, Inc."
1378,1530721,CPRI,Capri Holdings Ltd
1379,932417,VIAAY,VIENNA INTERNATIONAL AIRPORT
1380,1433642,HLNE,Hamilton Lane INC
1381,9092,BMI,BADGER METER INC
1382,1848309,SGML,Sigma Lithium Corp
1383,1347426,BMA,Macro Bank Inc.
1384,861878,SRCL,STERICYCLE INC
1385,67716,MDU,MDU RESOURCES GROUP INC
1386,29002,DIOD,DIODES INC /DEL/
1387,1587732,OGS,"ONE Gas, Inc."
1388,1142750,AMN,AMN HEALTHCARE SERVICES INC
1389,1831651,SHLS,"Shoals Technologies Group, Inc."
1390,1602065,VNOM,Viper Energy Partners LP
1391,795266,KBH,KB HOME
1392,1466085,IRT,"INDEPENDENCE REALTY TRUST, INC."
1393,840489,FCFS,"FirstCash Holdings, Inc."
1394,1372612,BOX,BOX INC
1395,1676238,BRZE,"Braze, Inc."
1396,313143,HAE,HAEMONETICS CORP
1397,1124198,FLR,FLUOR CORP
1398,1411579,AMC,"AMC ENTERTAINMENT HOLDINGS, INC."
1399,1338749,PCH,POTLATCHDELTIC CORP
1400,1158449,AAP,ADVANCE AUTO PARTS INC
1401,1447945,ASMVY,ASM Pacific Technology Ltd.
1402,37808,FNB,FNB CORP/PA/
1403,883984,ICUI,ICU MEDICAL INC/DE
1404,1477449,TDOC,"Teladoc Health, Inc."
1405,927003,AEIS,ADVANCED ENERGY INDUSTRIES INC
1406,1808220,GOCO,"GoHealth, Inc."
1407,36029,FFIN,FIRST FINANCIAL BANKSHARES INC
1408,1765159,NVEI,Nuvei Corp
1409,109380,ZION,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/"
1410,1508633,IHCPF,Inchcape plc/ADR
1411,931427,TGS,GAS TRANSPORTER OF THE SOUTH INC
1412,1823529,ACT,"Enact Holdings, Inc."
1413,1747009,ETRN,Equitrans Midstream Corp
1414,88121,SEB,SEABOARD CORP /DE/
1415,1576280,GH,"Guardant Health, Inc."
1416,928876,TSEM,TOWER SEMICONDUCTOR LTD
1417,97216,TEX,TEREX CORP
1418,103730,VSH,VISHAY INTERTECHNOLOGY INC
1419,1157601,MDGL,"MADRIGAL PHARMACEUTICALS, INC."
1420,707179,ONB,OLD NATIONAL BANCORP /IN/
1421,1825155,TIXT,TELUS International (Cda) Inc.
1422,1111335,VC,VISTEON CORP
1423,1801368,MP,MP Materials Corp. / DE
1424,1817358,ASO,"Academy Sports & Outdoors, Inc."
1425,1212545,WAL,WESTERN ALLIANCE BANCORPORATION
1426,816956,CNMD,CONMED Corp
1427,913142,BDC,BELDEN INC.
1428,729986,UBSI,UNITED BANKSHARES INC/WV
1429,1839439,PYCR,"PAYCOR HCM, INC."
1430,1949543,STR,Sitio Royalties Corp.
1431,1013857,PEGA,PEGASYSTEMS INC
1432,1714899,DNLI,Denali Therapeutics Inc.
1433,714310,VLY,VALLEY NATIONAL BANCORP
1434,944695,THG,"HANOVER INSURANCE GROUP, INC."
1435,1130464,BKH,BLACK HILLS CORP /SD/
1436,1039828,AEL,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO
1437,871763,MAN,ManpowerGroup Inc.
1438,354707,HE,HAWAIIAN ELECTRIC INDUSTRIES INC
1439,890926,RDN,RADIAN GROUP INC
1440,85961,R,RYDER SYSTEM INC
1441,1032033,SLM,SLM Corp
1442,1498828,HHC,Howard Hughes Corp
1443,1549107,MANU,Manchester United plc
1444,1282637,NEU,NEWMARKET CORP
1445,58492,LEG,LEGGETT & PLATT INC
1446,1877322,ESAB,ESAB Corp
1447,1442655,NGKSY,"NGK Spark Plug Co., Ltd."
1448,1835681,PWSC,"POWERSCHOOL HOLDINGS, INC."
1449,1745431,STNE,StoneCo Ltd.
1450,1320414,SEM,SELECT MEDICAL HOLDINGS CORP
1451,1633978,LITE,Lumentum Holdings Inc.
1452,1364479,HRI,HERC HOLDINGS INC
1453,1580905,IBP,"Installed Building Products, Inc."
1454,277509,FSS,FEDERAL SIGNAL CORP /DE/
1455,1412558,EVO,Evotec SE
1456,1433660,JBT,John Bean Technologies CORP
1457,1437441,BPIRY,Piraeus Bank S.A.
1458,1070494,ACAD,ACADIA PHARMACEUTICALS INC
1459,1108426,PNM,PNM RESOURCES INC
1460,1499620,TAL,TAL Education Group
1461,42582,GT,GOODYEAR TIRE & RUBBER CO /OH/
1462,1726122,CEF,Sprott Physical Gold & Silver Trust
1463,1363829,ESGR,Enstar Group LTD
1464,88205,SPXC,"SPX Technologies, Inc."
1465,1836470,SRAD,Sportradar Group AG
1466,1358762,RETA,REATA PHARMACEUTICALS INC
1467,1869198,LTH,"Life Time Group Holdings, Inc."
1468,39368,FUL,FULLER H B CO
1469,1469367,RUN,Sunrun Inc.
1470,1834048,ASAI,Sendas Distributor S.A.
1471,899689,VNO,VORNADO REALTY TRUST
1472,1532173,KOZAY,Koza Altin Isletmeleri A.S./ADR
1473,1280058,BLKB,BLACKBAUD INC
1474,1759509,LYFT,"Lyft, Inc."
1475,1718512,GTES,Gates Industrial Corp plc
1476,1597264,BPMC,Blueprint Medicines Corp
1477,16040,CBT,CABOT CORP
1478,949870,SAM,BOSTON BEER CO INC
1479,1494728,PSLV,Sprott Physical Silver Trust
1480,871459,DFIHY,DAIRY FARM INTERNATIONAL HOLDINGS LTD /FI
1481,1575515,SFM,"Sprouts Farmers Market, Inc."
1482,893538,SM,SM Energy Co
1483,879407,ARWR,"ARROWHEAD PHARMACEUTICALS, INC."
1484,1564538,GRP-UN,GRANITE REAL ESTATE INVESTMENT TRUST
1485,1122976,AVNT,AVIENT CORP
1486,90896,SKY,Skyline Champion Corp
1487,921738,PENN,"PENN Entertainment, Inc."
1488,1639300,OLLI,"Ollie's Bargain Outlet Holdings, Inc."
1489,837465,MODG,Topgolf Callaway Brands Corp.
1490,1883313,SVV,"Savers Value Village, Inc."
1491,890564,ASGN,ASGN Inc
1492,814453,NWL,NEWELL BRANDS INC.
1493,1830214,DNA,"Ginkgo Bioworks Holdings, Inc."
1494,806628,DNP,DNP SELECT INCOME FUND INC
1495,1672013,GOLF,Acushnet Holdings Corp.
1496,1569345,CXM,"Sprinklr, Inc."
1497,1739445,ACA,"Arcosa, Inc."
1498,825313,AB,ALLIANCEBERNSTEIN HOLDING L.P.
1499,1670541,ADNT,Adient plc
1500,46765,HP,"Helmerich & Payne, Inc."
1501,1564902,SEAS,"SeaWorld Entertainment, Inc."
1502,1632127,CABO,"Cable One, Inc."
1503,1025996,KRC,KILROY REALTY CORP
1504,1552275,SUN,Sunoco LP
1505,1545851,CPG,Crescent Point Energy Corp.
1506,1499785,TJBH,Tengjun Biotechnology Corp.
1507,1299939,CADE,Cadence Bank
1508,1811414,QS,QuantumScape Corp
1509,39899,TGNA,TEGNA INC
1510,1702744,SMPL,Simply Good Foods Co
1511,1031203,GPI,GROUP 1 AUTOMOTIVE INC
1512,1527636,ATHM,Autohome Inc.
1513,1551306,PGNY,"Progyny, Inc."
1514,1846832,DLO,dLocal Ltd
1515,1559053,PRTA,PROTHENA CORP PUBLIC LTD CO
1516,825542,SMG,SCOTTS MIRACLE-GRO CO
1517,1841804,INST,"INSTRUCTURE HOLDINGS, INC."
1518,1258602,NNI,NELNET INC
1519,1001082,DISH,DISH Network CORP
1520,1417398,HI,"Hillenbrand, Inc."
1521,1769731,AMTD,AMTD IDEA GROUP
1522,1581990,PAGP,PLAINS GP HOLDINGS LP
1523,70866,NCR,NCR CORP
1524,1588489,GBTC,Grayscale Bitcoin Trust (BTC)
1525,1652130,NTLA,"Intellia Therapeutics, Inc."
1526,1328581,BCC,BOISE CASCADE Co
1527,1061630,BXMT,"BLACKSTONE MORTGAGE TRUST, INC."
1528,1728951,EPRT,"ESSENTIAL PROPERTIES REALTY TRUST, INC."
1529,81362,KWR,QUAKER CHEMICAL CORP
1530,1045450,EPR,EPR PROPERTIES
1531,1356570,WNS,WNS (HOLDINGS) LTD
1532,25232,CUZ,COUSINS PROPERTIES INC
1533,1381668,TFSL,TFS Financial CORP
1534,776867,WTM,WHITE MOUNTAINS INSURANCE GROUP LTD
1535,932470,TEO,TELECOM ARGENTINA SA
1536,1418121,APLE,"Apple Hospitality REIT, Inc."
1537,1856314,YOU,"Clear Secure, Inc."
1538,1380366,GNNDY,GN STORE NORD A/S
1539,868671,GBCI,"GLACIER BANCORP, INC."
1540,1441683,APPN,APPIAN CORP
1541,1582961,DOCN,"DigitalOcean Holdings, Inc."
1542,1745916,PFSI,"PennyMac Financial Services, Inc."
1543,897723,SANM,SANMINA CORP
1544,1049659,SID,NATIONAL STEEL CO
1545,1178879,FOLD,"AMICUS THERAPEUTICS, INC."
1546,1828108,AUR,"Aurora Innovation, Inc."
1547,1090633,IIJIY,INTERNET INITIATIVE JAPAN INC
1548,1490978,SDGR,"Schrodinger, Inc."
1549,1651052,FOCS,Focus Financial Partners Inc.
1550,1446702,UBSFY,Ubisoft Entertainment SA
1551,933136,COOP,Mr. Cooper Group Inc.
1552,108516,WOR,WORTHINGTON INDUSTRIES INC
1553,1574540,DOC,Physicians Realty Trust
1554,1126956,SR,SPIRE INC
1555,1420800,ENOV,Enovis CORP
1556,43920,GEF,"GREIF, INC"
1557,773141,MDC,"M.D.C. HOLDINGS, INC."
1558,67887,MOG-A,MOOG INC.
1559,817720,SYNA,SYNAPTICS Inc
1560,1580560,FLYW,Flywire Corp
1561,73088,NWE,NORTHWESTERN CORP
1562,1012019,RUSHA,RUSH ENTERPRISES INC TX
1563,1664703,BE,Bloom Energy Corp
1564,812074,OI,"O-I Glass, Inc. /DE/"
1565,1001316,TGTX,"TG THERAPEUTICS, INC."
1566,1078271,EXTR,EXTREME NETWORKS INC
1567,1628908,EVH,"Evolent Health, Inc."
1568,750577,HWC,HANCOCK WHITNEY CORP
1569,1902733,NCNO,"nCino, Inc."
1570,1845257,LFST,"LifeStance Health Group, Inc."
1571,1280263,AMBA,AMBARELLA INC
1572,1670592,YETI,"YETI Holdings, Inc."
1573,1820721,ARRY,"Array Technologies, Inc."
1574,1192448,GKOS,GLAUKOS Corp
1575,874866,CRVL,CORVEL CORP
1576,917520,IART,INTEGRA LIFESCIENCES HOLDINGS CORP
1577,7431,AWI,ARMSTRONG WORLD INDUSTRIES INC
1578,1644406,TWNK,"Hostess Brands, Inc."
1579,66756,ALE,ALLETE INC
1580,1782170,RELY,"Remitly Global, Inc."
1581,72333,JWN,NORDSTROM INC
1582,1621434,BSM,"Black Stone Minerals, L.P."
1583,1647822,SVMB,SavMobi Technology Inc.
1584,56978,KLIC,KULICKE & SOFFA INDUSTRIES INC
1585,1084048,ZD,"ZIFF DAVIS, INC."
1586,1820872,GBTG,"Global Business Travel Group, Inc."
1587,67215,DY,DYCOM INDUSTRIES INC
1588,1697884,VSBC,VITASPRING BIOMEDICAL CO. LTD.
1589,1515673,RARE,Ultragenyx Pharmaceutical Inc.
1590,1620533,SHAK,Shake Shack Inc.
1591,1706431,VIR,"Vir Biotechnology, Inc."
1592,1109345,NVMI,NOVA LTD.
1593,1466593,OTTR,Otter Tail Corp
1594,1577916,PINC,"Premier, Inc."
1595,1195737,NEA,Nuveen AMT-Free Quality Municipal Income Fund
1596,926326,OMCL,"OMNICELL, INC."
1597,1406666,CALX,"CALIX, INC"
1598,850460,WIRE,ENCORE WIRE CORP
1599,1273813,AGO,ASSURED GUARANTY LTD
1600,1880866,VTSCY,Vitesco Technologies Group AG /ADR
1601,1737706,SDRL,Seadrill Ltd
1602,1561680,TPH,"Tri Pointe Homes, Inc."
1603,39911,GPS,GAP INC
1604,1440972,LAC,LITHIUM AMERICAS CORP.
1605,1666134,BL,"BLACKLINE, INC."
1606,913290,FRO,Frontline plc
1607,719413,HL,HECLA MINING CO/DE/
1608,1396440,MAIN,Main Street Capital CORP
1609,1056288,FHI,"FEDERATED HERMES, INC."
1610,1531048,NARI,"Inari Medical, Inc."
1611,780571,ITRI,"ITRON, INC."
1612,1056903,AWR,AMERICAN STATES WATER CO
1613,1158324,CCOI,"COGENT COMMUNICATIONS HOLDINGS, INC."
1614,1384905,RNG,"RingCentral, Inc."
1615,1611647,FRPT,"Freshpet, Inc."
1616,1299130,PACB,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC."
1617,1609253,CRC,California Resources Corp
1618,1337619,ENV,"ENVESTNET, INC."
1619,109177,SPB,"Spectrum Brands Holdings, Inc."
1620,763744,LCII,LCI INDUSTRIES
1621,1876183,IHS,IHS Holding Ltd
1622,1104485,NOG,"NORTHERN OIL & GAS, INC."
1623,78890,BCO,BRINKS CO
1624,1685040,BHF,"Brighthouse Financial, Inc."
1625,1061983,CYTK,CYTOKINETICS INC
1626,1434588,LOPE,"Grand Canyon Education, Inc."
1627,23194,CRK,COMSTOCK RESOURCES INC
1628,1689923,AYX,"Alteryx, Inc."
1629,1169561,CVLT,COMMVAULT SYSTEMS INC
1630,1064728,BTU,PEABODY ENERGY CORP
1631,1625297,INDV,INDIVIOR PLC
1632,1595761,WB,WEIBO Corp
1633,1388658,IRTC,"iRhythm Technologies, Inc."
1634,1553920,BBMPY,BBMG Corporation/ADR
1635,1647639,UPST,"Upstart Holdings, Inc."
1636,1604481,EURN,Euronav NV
1637,25445,CXT,"Crane NXT, Co."
1638,1336917,UAA,"Under Armour, Inc."
1639,1590364,FTAI,FTAI Aviation Ltd.
1640,1071321,TKC,TURKCELL ILETISIM HIZMETLERI A S
1641,1364885,SPR,"Spirit AeroSystems Holdings, Inc."
1642,912615,URBN,URBAN OUTFITTERS INC
1643,1877787,ZGN,Ermenegildo Zegna N.V.
1644,1823239,MRVI,"MARAVAI LIFESCIENCES HOLDINGS, INC."
1645,1712807,PAGS,PagSeguro Digital Ltd.
1646,1742692,INMD,InMode Ltd.
1647,1580670,LGIH,"LGI Homes, Inc."
1648,876883,STGW,Stagwell Inc
1649,1495932,EXPI,"EXP World Holdings, Inc."
1650,891024,PDCO,"PATTERSON COMPANIES, INC."
1651,1651717,NOMD,Nomad Foods Ltd
1652,1863105,ESMT,"EngageSmart, Inc."
1653,860748,KMPR,KEMPER Corp
1654,1126874,ERF,ENERPLUS Corp
1655,1424182,BNL,"Broadstone Net Lease, Inc."
1656,1361658,TNL,Travel & Leisure Co.
1657,1777393,CHPT,"ChargePoint Holdings, Inc."
1658,1070081,PTCT,"PTC THERAPEUTICS, INC."
1659,888746,CCU,UNITED BREWERIES CO INC
1660,1934850,FG,"F&G Annuities & Life, Inc."
1661,1932737,NWTN,"NWTN, Inc."
1662,1579428,AXSM,"Axsome Therapeutics, Inc."
1663,1853513,MCW,"Mister Car Wash, Inc."
1664,785956,JJSF,J&J SNACK FOODS CORP
1665,1070235,BB,BLACKBERRY Ltd
1666,832988,SIG,SIGNET JEWELERS LTD
1667,84748,ROG,ROGERS CORP
1668,1596967,MC,Moelis & Co
1669,760498,BANF,BANCFIRST CORP /OK/
1670,1477641,DQ,DAQO NEW ENERGY CORP.
1671,1867072,KD,"Kyndryl Holdings, Inc."
1672,1711279,KRYS,"Krystal Biotech, Inc."
1673,101382,UMBF,UMB FINANCIAL CORP
1674,310142,SXT,SENSIENT TECHNOLOGIES CORP
1675,933974,AZTA,"Azenta, Inc."
1676,1771515,GO,Grocery Outlet Holding Corp.
1677,1376139,CVI,CVR ENERGY INC
1678,896262,AMED,AMEDISYS INC
1679,1828318,ENVX,Enovix Corp
1680,1790982,ARNC,Arconic Corp
1681,1682745,VRRM,VERRA MOBILITY Corp
1682,104918,AVA,AVISTA CORP
1683,1759655,PRVA,"Privia Health Group, Inc."
1684,857855,UCBI,UNITED COMMUNITY BANKS INC
1685,921638,SSRM,SSR MINING INC.
1686,1158463,JBLU,JETBLUE AIRWAYS CORP
1687,1617406,PK,Park Hotels & Resorts Inc.
1688,1070412,CNX,CNX Resources Corp
1689,912892,TV,"GRUPO TELEVISA, S.A.B."
1690,1114483,ITGR,Integer Holdings Corp
1691,1295947,PBH,Prestige Consumer Healthcare Inc.
1692,1827090,CERT,"Certara, Inc."
1693,1627272,OR,Osisko Gold Royalties LTD
1694,1085869,PRFT,PERFICIENT INC
1695,1741530,QFIN,"Qifu Technology, Inc."
1696,1035201,CWT,CALIFORNIA WATER SERVICE GROUP
1697,1361113,VRNS,VARONIS SYSTEMS INC
1698,1656081,DAVA,Endava plc
1699,717954,UNF,UNIFIRST CORP
1700,1639825,PTON,"PELOTON INTERACTIVE, INC."
1701,910108,LXP,LXP Industrial Trust
1702,1828365,RLX,RLX Technology Inc.
1703,1284812,CNS,"COHEN & STEERS, INC."
1704,1446694,SHWDY,Showa Denko K.K./ADR
1705,819793,AIN,ALBANY INTERNATIONAL CORP /DE/
1706,1161728,MGEE,MGE ENERGY INC
1707,1597553,SAGE,"Sage Therapeutics, Inc."
1708,1806837,VERX,"Vertex, Inc."
1709,1819994,RKLB,"Rocket Lab USA, Inc."
1710,1320695,THS,"TreeHouse Foods, Inc."
1711,745308,JOE,ST JOE Co
1712,1628171,RVMD,"Revolution Medicines, Inc."
1713,1600438,GMS,GMS Inc.
1714,885590,BHC,Bausch Health Companies Inc.
1715,1495153,MMYT,MakeMyTrip Ltd
1716,1829726,TFPM,Triple Flag Precious Metals Corp.
1717,1615903,IFS,Intercorp Financial Services Inc.
1718,886977,MEOH,METHANEX CORP
1719,3453,MATX,"Matson, Inc."
1720,1311370,LAZ,Lazard Ltd
1721,1454480,SHZNY,Shenzhen Expressway Co. / ADR
1722,1104506,INSM,INSMED Inc
1723,1704292,ZLAB,Zai Lab Ltd
1724,1355444,ERJ,EMBRAER S.A.
1725,1279495,BTE,BAYTEX ENERGY CORP.
1726,1136352,CEQP,Crestwood Equity Partners LP
1727,1060822,CRI,CARTERS INC
1728,793074,WERN,WERNER ENTERPRISES INC
1729,771497,ABM,ABM INDUSTRIES INC /DE/
1730,315709,IBOC,INTERNATIONAL BANCSHARES CORP
1731,1164863,NPO,"ENPRO INDUSTRIES, INC"
1732,894315,SITC,SITE Centers Corp.
1733,1823652,EVEX,"Eve Holding, Inc."
1734,1592386,VIRT,"Virtu Financial, Inc."
1735,1743881,BBIO,"BridgeBio Pharma, Inc."
1736,1297184,AMPH,"Amphastar Pharmaceuticals, Inc."
1737,1509991,KOS,Kosmos Energy Ltd.
1738,1504764,AVAL,Grupo Aval Acciones Y Valores S.A.
1739,860546,OFC,CORPORATE OFFICE PROPERTIES TRUST
1740,1626115,PJT,PJT Partners Inc.
1741,1801169,OPEN,Opendoor Technologies Inc.
1742,1699136,WHD,"Cactus, Inc."
1743,1800667,FROG,JFrog Ltd
1744,1842718,IAS,INTEGRAL AD SCIENCE HOLDING CORP.
1745,912728,FWRD,FORWARD AIR CORP
1746,1828962,CRCT,"Cricut, Inc."
1747,98222,TDW,TIDEWATER INC
1748,1639691,LIVN,LivaNova PLC
1749,1492298,SBRA,"Sabra Health Care REIT, Inc."
1750,1224608,CNO,"CNO Financial Group, Inc."
1751,17843,CRS,CARPENTER TECHNOLOGY CORP
1752,1565687,INTA,"Intapp, Inc."
1753,921082,HIW,"HIGHWOODS PROPERTIES, INC."
1754,1560327,RPD,"Rapid7, Inc."
1755,1253986,ABR,ARBOR REALTY TRUST INC
1756,1831617,DSEY,"Diversey Holdings, Ltd."
1757,1653653,RRR,"Red Rock Resorts, Inc."
1758,1601072,AY,Atlantica Sustainable Infrastructure plc
1759,940942,HUBG,"Hub Group, Inc."
1760,785786,PLXS,PLEXUS CORP
1761,1824920,IONQ,"IonQ, Inc."
1762,1796022,STEP,StepStone Group Inc.
1763,1714174,BUR,Burford Capital Ltd
1764,885639,KSS,KOHLS Corp
1765,1517302,APAM,Artisan Partners Asset Management Inc.
1766,1671927,IMCR,Immunocore Holdings plc
1767,104889,GHC,Graham Holdings Co
1768,1834622,HAYW,"Hayward Holdings, Inc."
1769,1850270,PROK,PROKIDNEY CORP.
1770,1421876,GLPG,GALAPAGOS NV
1771,1592438,ROYMY,Royal Mail plc/ADR
1772,1756262,TMDX,"TransMedics Group, Inc."
1773,944148,CBZ,"CBIZ, Inc."
1774,1497770,WD,"Walker & Dunlop, Inc."
1775,912958,TIGO,MILLICOM INTERNATIONAL CELLULAR SA
1776,1561894,HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc."
1777,1023514,HMY,HARMONY GOLD MINING CO LTD
1778,1929561,RXO,"RXO, Inc."
1779,866706,ESE,ESCO TECHNOLOGIES INC
1780,1807192,CD,Chindata Group Holdings Ltd
1781,1637873,ACVA,ACV Auctions Inc.
1782,1364250,DEI,Douglas Emmett Inc
1783,916789,HELE,HELEN OF TROY LTD
1784,1368622,AVAV,AeroVironment Inc
1785,1451809,SITM,SITIME Corp
1786,1083839,NAD,Nuveen Quality Municipal Income Fund
1787,1522540,MQ,"Marqeta, Inc."
1788,1622194,DEA,"Easterly Government Properties, Inc."
1789,1834488,NABL,"N-able, Inc."
1790,1570187,OSTIY,Osterreichische Post AG ADR
1791,1679363,MORF,"Morphic Holding, Inc."
1792,1579877,OUT,OUTFRONT Media Inc.
1793,723188,CBU,"COMMUNITY BANK SYSTEM, INC."
1794,1507605,MARA,"MARATHON DIGITAL HOLDINGS, INC."
1795,1727263,FTDR,"Frontdoor, Inc."
1796,1039399,FORM,FORMFACTOR INC
1797,1435049,KDNY,"CHINOOK THERAPEUTICS, INC."
1798,1758057,LAZR,"Luminar Technologies, Inc./DE"
1799,56679,KFY,KORN FERRY
1800,1740332,REZI,"RESIDEO TECHNOLOGIES, INC."
1801,1823306,LSPD,Lightspeed Commerce Inc.
1802,1405495,IDCC,"InterDigital, Inc."
1803,105132,WDFC,WD 40 CO
1804,1494259,CARG,"CarGurus, Inc."
1805,1517375,SPT,"Sprout Social, Inc."
1806,1868726,OLPX,"OLAPLEX HOLDINGS, INC."
1807,876167,PRGS,PROGRESS SOFTWARE CORP /MA
1808,889900,PTEN,PATTERSON UTI ENERGY INC
1809,1288469,MXL,"MAXLINEAR, INC"
1810,1603756,AXNX,"Axonics, Inc."
1811,886346,KAI,KADANT INC
1812,912242,MAC,MACERICH CO
1813,1624794,CSWI,"CSW INDUSTRIALS, INC."
1814,1610250,BOOT,"Boot Barn Holdings, Inc."
1815,1955520,KNF,Knife River Corp
1816,1077428,TCBI,TEXAS CAPITAL BANCSHARES INC/TX
1817,1373670,GRBK,"Green Brick Partners, Inc."
1818,1459200,ALRM,"Alarm.com Holdings, Inc."
1819,1822993,JXN,Jackson Financial Inc.
1820,1350593,MWA,"Mueller Water Products, Inc."
1821,278166,CVCO,CAVCO INDUSTRIES INC.
1822,1483934,STNG,Scorpio Tankers Inc.
1823,718937,STAA,STAAR SURGICAL CO
1824,1328237,DBC,Invesco DB Commodity Index Tracking Fund
1825,912093,VIAV,VIAVI SOLUTIONS INC.
1826,1054905,IOSP,INNOSPEC INC.
1827,860413,FIBK,FIRST INTERSTATE BANCSYSTEM INC
1828,935036,ACIW,"ACI WORLDWIDE, INC."
1829,1807794,CRDO,Credo Technology Group Holding Ltd
1830,1090116,NVG,Nuveen AMT-Free Municipal Credit Income Fund
1831,1345016,YELP,YELP INC
1832,7789,ASB,ASSOCIATED BANC-CORP
1833,1287032,PSEC,PROSPECT CAPITAL CORP
1834,1276520,GNW,GENWORTH FINANCIAL INC
1835,98677,TR,TOOTSIE ROLL INDUSTRIES INC
1836,913241,SHOO,"STEVEN MADDEN, LTD."
1837,850209,FL,"FOOT LOCKER, INC."
1838,1062750,SAPMY,SAIPEM S P A /FI
1839,1144800,TAC,TRANSALTA CORP
1840,1857154,DNUT,"Krispy Kreme, Inc."
1841,868780,DORM,"Dorman Products, Inc."
1842,1534675,TGLS,Tecnoglass Inc.
1843,1488139,AMRC,"Ameresco, Inc."
1844,1563411,CSTM,CONSTELLIUM SE
1845,1375877,CSIQ,Canadian Solar Inc.
1846,26780,DAN,DANA INC
1847,901491,PZZA,PAPA JOHNS INTERNATIONAL INC
1848,1744659,AKRO,"Akero Therapeutics, Inc."
1849,1559865,EVTC,"EVERTEC, Inc."
1850,1584425,TCN,Tricon Residential Inc.
1851,1764013,IMVT,"Immunovant, Inc."
1852,1740915,FTCH,Farfetch Ltd
1853,1576940,CCS,"Century Communities, Inc."
1854,1632790,ENR,"ENERGIZER HOLDINGS, INC."
1855,1379438,EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund
1856,1745999,BEAM,Beam Therapeutics Inc.
1857,1866550,TWKS,"Thoughtworks Holding, Inc."
1858,1582313,XENE,Xenon Pharmaceuticals Inc.
1859,1830081,RUM,Rumble Inc.
1860,351569,ABCB,Ameris Bancorp
1861,1721947,JAMF,Jamf Holding Corp.
1862,1822829,OZON,Ozon Holdings PLC
1863,1114995,PI,IMPINJ INC
1864,1898795,LVWR,"LiveWire Group, Inc."
1865,751978,VICR,VICOR CORP
1866,1809122,CVAC,CureVac N.V.
1867,919012,AEO,AMERICAN EAGLE OUTFITTERS INC
1868,1362004,ICFI,"ICF International, Inc."
1869,1694028,LBRT,Liberty Energy Inc.
1870,1086600,ARLP,ALLIANCE RESOURCE PARTNERS LP
1871,1620393,NXRT,"NexPoint Residential Trust, Inc."
1872,799292,MHO,"M/I HOMES, INC."
1873,1526520,TRIP,"TripAdvisor, Inc."
1874,1760965,KTB,"Kontoor Brands, Inc."
1875,1679688,DBRG,"DigitalBridge Group, Inc."
1876,1455633,PEGRY,Pennon Group Plc / ADR
1877,1546417,BLMN,"Bloomin' Brands, Inc."
1878,1704715,AMR,"Alpha Metallurgical Resources, Inc."
1879,746598,BRC,BRADY CORP
1880,828944,WSFS,WSFS FINANCIAL CORP
1881,1275214,CSQ,CALAMOS STRATEGIC TOTAL RETURN FUND
1882,1167419,RIOT,"Riot Platforms, Inc."
1883,1756770,CURLF,"Curaleaf Holdings, Inc."
1884,1362468,ALGT,Allegiant Travel CO
1885,1593538,NAVI,NAVIENT CORP
1886,861842,CATY,CATHAY GENERAL BANCORP
1887,1835539,OLK,Olink Holding AB (publ)
1888,1853717,ATAT,Atour Lifestyle Holdings Ltd
1889,1861560,NUVL,"Nuvalent, Inc."
1890,1104657,MTRN,MATERION Corp
1891,36377,FHB,"FIRST HAWAIIAN, INC."
1892,1826470,WOOF,"Petco Health & Wellness Company, Inc."
1893,894405,ARCB,ARCBEST CORP /DE/
1894,835011,MGPI,MGP INGREDIENTS INC
1895,1770450,XRX,Xerox Holdings Corp
1896,1851194,VTYX,"Ventyx Biosciences, Inc."
1897,1299709,AX,"Axos Financial, Inc."
1898,1726978,GSHD,"Goosehead Insurance, Inc."
1899,1283140,HEP,HOLLY ENERGY PARTNERS LP
